dataset,model,method,faithfulness_correlation,sparsity_mean,complexity_normalized,time_per_sample_ms,stability_jaccard_mean,completeness_success_rate
unsw-nb15,DNN,SHAP,0.6041139358536519,0.8719090909090909,0.5982887626909221,2354.979373502731,1.0,1.0
unsw-nb15,DNN,LIME,-0.14256571768661036,0.7060779220779221,0.6302290696405357,2276.5402009010318,0.5447372072372072,1.0
unsw-nb15,RF,SHAP,0.8992123415921014,0.7155896103896104,0.7660854147868048,147.94041266441346,1.0,1.0
unsw-nb15,RF,LIME,0.5641700727309735,0.759451948051948,0.6175587088054878,2320.001428937912,0.6650388010682129,1.0
unsw-nb15,XGB,SHAP,0.6160152744468169,0.8476597402597402,0.7139653107136876,2260.1160181045534,1.0,1.0
unsw-nb15,XGB,LIME,0.10180726040360419,0.750412987012987,0.6293756108622202,2320.179418325424,0.4455527315821433,1.0
unsw-nb15,DNN,IG,0.5426102020447201,0.8827064935064936,0.5453764425137915,50.252834463119505,1.0,1.0
unsw-nb15,DNN,DeepLIFT,0.631347938025823,0.9047454545454545,0.5374613380492883,11.915997886657715,1.0,1.0
